period,series_id,turnover
1995-12-01,A3348591K,3996.9
1996-01-01,A3348591K,3357.2
1996-02-01,A3348591K,3339.0
1996-03-01,A3348591K,3468.7
1996-04-01,A3348591K,3346.5
1996-05-01,A3348591K,3515.8
1996-06-01,A3348591K,3329.3
1996-07-01,A3348591K,3433.3
1996-08-01,A3348591K,3577.3
1996-09-01,A3348591K,3377.2
1996-10-01,A3348591K,3648.3
1996-11-01,A3348591K,3649.2
1996-12-01,A3348591K,4034.4
1997-01-01,A3348591K,3688.2
1997-02-01,A3348591K,3363.0
1997-03-01,A3348591K,3676.9
1997-04-01,A3348591K,3480.1
1997-05-01,A3348591K,3682.6
1997-06-01,A3348591K,3414.8
1997-07-01,A3348591K,3652.3
1997-08-01,A3348591K,3669.0
1997-09-01,A3348591K,3585.7
1997-10-01,A3348591K,3879.4
1997-11-01,A3348591K,3794.0
1997-12-01,A3348591K,4339.8
1998-01-01,A3348591K,3973.8
1998-02-01,A3348591K,3571.6
1998-03-01,A3348591K,3799.6
1998-04-01,A3348591K,3832.3
1998-05-01,A3348591K,3882.4
1998-06-01,A3348591K,3705.2
1998-07-01,A3348591K,3951.3
1998-08-01,A3348591K,3888.9
1998-09-01,A3348591K,3897.8
1998-10-01,A3348591K,4213.3
1998-11-01,A3348591K,4003.3
1998-12-01,A3348591K,4690.1
1999-01-01,A3348591K,4218.6
1999-02-01,A3348591K,3844.3
1999-03-01,A3348591K,4250.9
1999-04-01,A3348591K,4091.1
1999-05-01,A3348591K,4079.0
1999-06-01,A3348591K,3961.9
1999-07-01,A3348591K,4239.4
1999-08-01,A3348591K,4117.8
1999-09-01,A3348591K,4184.0
1999-10-01,A3348591K,4373.6
1999-11-01,A3348591K,4273.0
1999-12-01,A3348591K,5099.8
2000-01-01,A3348591K,4247.2
2000-02-01,A3348591K,4069.7
2000-03-01,A3348591K,4353.4
2000-04-01,A3348591K,4174.4
2000-05-01,A3348591K,4161.7
2000-06-01,A3348591K,4175.1
2000-07-01,A3348591K,4221.2
2000-08-01,A3348591K,4362.9
2000-09-01,A3348591K,4315.6
2000-10-01,A3348591K,4384.7
2000-11-01,A3348591K,4450.9
2000-12-01,A3348591K,5194.1
2001-01-01,A3348591K,4486.2
2001-02-01,A3348591K,4221.3
2001-03-01,A3348591K,4699.1
2001-04-01,A3348591K,4497.1
2001-05-01,A3348591K,4603.0
2001-06-01,A3348591K,4458.2
2001-07-01,A3348591K,4532.8
2001-08-01,A3348591K,4745.1
2001-09-01,A3348591K,4606.5
2001-10-01,A3348591K,4863.1
2001-11-01,A3348591K,4941.5
2001-12-01,A3348591K,5543.0
2002-01-01,A3348591K,5044.6
2002-02-01,A3348591K,4559.4
2002-03-01,A3348591K,5098.2
2002-04-01,A3348591K,4747.6
2002-05-01,A3348591K,5028.5
2002-06-01,A3348591K,4716.1
2002-07-01,A3348591K,4971.5
2002-08-01,A3348591K,5145.5
2002-09-01,A3348591K,4912.5
2002-10-01,A3348591K,5283.5
2002-11-01,A3348591K,5300.6
2002-12-01,A3348591K,5862.1
2003-01-01,A3348591K,5402.8
2003-02-01,A3348591K,4861.0
2003-03-01,A3348591K,5280.2
2003-04-01,A3348591K,5171.5
2003-05-01,A3348591K,5316.3
2003-06-01,A3348591K,4895.4
2003-07-01,A3348591K,5296.9
2003-08-01,A3348591K,5286.8
2003-09-01,A3348591K,5192.1
2003-10-01,A3348591K,5583.9
2003-11-01,A3348591K,5498.8
2003-12-01,A3348591K,6269.7
2004-01-01,A3348591K,5769.9
2004-02-01,A3348591K,5311.8
2004-03-01,A3348591K,5602.4
2004-04-01,A3348591K,5627.7
2004-05-01,A3348591K,5542.3
2004-06-01,A3348591K,5406.3
2004-07-01,A3348591K,5722.7
2004-08-01,A3348591K,5569.3
2004-09-01,A3348591K,5622.8
2004-10-01,A3348591K,5819.7
2004-11-01,A3348591K,5753.4
2004-12-01,A3348591K,6753.1
2005-01-01,A3348591K,5710.3
2005-02-01,A3348591K,5336.4
2005-03-01,A3348591K,5936.5
2005-04-01,A3348591K,5710.9
2005-05-01,A3348591K,5661.0
2005-06-01,A3348591K,5582.8
2005-07-01,A3348591K,5888.5
2005-08-01,A3348591K,5929.6
2005-09-01,A3348591K,5931.4
2005-10-01,A3348591K,6100.1
2005-11-01,A3348591K,6071.2
2005-12-01,A3348591K,7083.5
2006-01-01,A3348591K,6113.6
2006-02-01,A3348591K,5704.1
2006-03-01,A3348591K,6335.1
2006-04-01,A3348591K,6139.3
2006-05-01,A3348591K,6133.3
2006-06-01,A3348591K,6071.6
2006-07-01,A3348591K,6197.4
2006-08-01,A3348591K,6368.5
2006-09-01,A3348591K,6296.9
2006-10-01,A3348591K,6567.2
2006-11-01,A3348591K,6614.2
2006-12-01,A3348591K,7569.8
2007-01-01,A3348591K,6638.4
2007-02-01,A3348591K,6172.9
2007-03-01,A3348591K,6863.0
2007-04-01,A3348591K,6600.0
2007-05-01,A3348591K,6691.7
2007-06-01,A3348591K,6518.0
2007-07-01,A3348591K,6751.1
2007-08-01,A3348591K,7001.1
2007-09-01,A3348591K,6847.4
2007-10-01,A3348591K,7144.7
2007-11-01,A3348591K,7250.0
2007-12-01,A3348591K,8154.3
2008-01-01,A3348591K,7206.3
2008-02-01,A3348591K,6787.8
2008-03-01,A3348591K,7315.8
2008-04-01,A3348591K,6882.6
2008-05-01,A3348591K,7163.6
2008-06-01,A3348591K,6761.8
2008-07-01,A3348591K,7240.5
2008-08-01,A3348591K,7355.4
2008-09-01,A3348591K,7095.7
2008-10-01,A3348591K,7642.8
2008-11-01,A3348591K,7630.1
2008-12-01,A3348591K,8784.9
2009-01-01,A3348591K,7985.3
2009-02-01,A3348591K,7151.3
2009-03-01,A3348591K,7832.4
2009-04-01,A3348591K,7710.6
2009-05-01,A3348591K,7763.2
2009-06-01,A3348591K,7399.3
2009-07-01,A3348591K,7725.6
2009-08-01,A3348591K,7807.5
2009-09-01,A3348591K,7635.8
2009-10-01,A3348591K,8109.7
2009-11-01,A3348591K,8204.0
2009-12-01,A3348591K,9249.0
2010-01-01,A3348591K,8093.4
2010-02-01,A3348591K,7243.1
2010-03-01,A3348591K,8017.8
2010-04-01,A3348591K,7835.6
2010-05-01,A3348591K,7887.6
2010-06-01,A3348591K,7527.9
2010-07-01,A3348591K,8044.4
2010-08-01,A3348591K,7924.7
2010-09-01,A3348591K,7855.4
2010-10-01,A3348591K,8239.5
2010-11-01,A3348591K,8288.1
2010-12-01,A3348591K,9491.8
2011-01-01,A3348591K,8403.6
2011-02-01,A3348591K,7649.6
2011-03-01,A3348591K,8285.0
2011-04-01,A3348591K,8211.3
2011-05-01,A3348591K,8059.0
2011-06-01,A3348591K,7878.3
2011-07-01,A3348591K,8315.2
2011-08-01,A3348591K,8360.3
2011-09-01,A3348591K,8274.2
2011-10-01,A3348591K,8606.3
2011-11-01,A3348591K,8569.9
2011-12-01,A3348591K,9936.0
2012-01-01,A3348591K,8534.8
2012-02-01,A3348591K,8119.1
2012-03-01,A3348591K,8736.6
2012-04-01,A3348591K,8399.2
2012-05-01,A3348591K,8450.7
2012-06-01,A3348591K,8269.7
2012-07-01,A3348591K,8500.4
2012-08-01,A3348591K,8787.9
2012-09-01,A3348591K,8582.8
2012-10-01,A3348591K,8982.0
2012-11-01,A3348591K,9048.5
2012-12-01,A3348591K,10262.1
2013-01-01,A3348591K,9067.6
2013-02-01,A3348591K,8264.8
2013-03-01,A3348591K,9272.0
2013-04-01,A3348591K,8614.9
2013-05-01,A3348591K,8876.5
2013-06-01,A3348591K,8516.9
2013-07-01,A3348591K,8855.8
2013-08-01,A3348591K,9188.1
2013-09-01,A3348591K,8839.1
2013-10-01,A3348591K,9338.4
2013-11-01,A3348591K,9345.9
2013-12-01,A3348591K,10856.4
2014-01-01,A3348591K,9701.6
2014-02-01,A3348591K,8667.9
2014-03-01,A3348591K,9524.6
2014-04-01,A3348591K,9223.9
2014-05-01,A3348591K,9386.0
2014-06-01,A3348591K,8977.5
2014-07-01,A3348591K,9393.3
2014-08-01,A3348591K,9582.4
2014-09-01,A3348591K,9353.8
2014-10-01,A3348591K,9964.4
2014-11-01,A3348591K,9911.1
2014-12-01,A3348591K,11271.6
2015-01-01,A3348591K,9955.4
2015-02-01,A3348591K,9020.0
2015-03-01,A3348591K,9926.5
2015-04-01,A3348591K,9538.0
2015-05-01,A3348591K,9707.1
2015-06-01,A3348591K,9217.8
2015-07-01,A3348591K,9718.0
2015-08-01,A3348591K,9834.8
2015-09-01,A3348591K,9645.8
2015-10-01,A3348591K,10319.2
2015-11-01,A3348591K,10128.5
2015-12-01,A3348591K,11731.2
2016-01-01,A3348591K,10244.9
2016-02-01,A3348591K,9556.9
2016-03-01,A3348591K,10354.0
2016-04-01,A3348591K,9727.9
2016-05-01,A3348591K,9815.2
2016-06-01,A3348591K,9516.5
2016-07-01,A3348591K,9928.5
2016-08-01,A3348591K,10041.9
2016-09-01,A3348591K,10005.7
2016-10-01,A3348591K,10482.6
2016-11-01,A3348591K,10435.7
2016-12-01,A3348591K,12230.1
2017-01-01,A3348591K,10431.5
2017-02-01,A3348591K,9574.6
2017-03-01,A3348591K,10510.3
2017-04-01,A3348591K,10274.1
2017-05-01,A3348591K,10189.7
2017-06-01,A3348591K,9857.6
2017-07-01,A3348591K,10272.8
2017-08-01,A3348591K,10363.7
2017-09-01,A3348591K,10307.9
2017-10-01,A3348591K,10710.9
2017-11-01,A3348591K,10780.7
2017-12-01,A3348591K,12552.1
2018-01-01,A3348591K,10713.3
2018-02-01,A3348591K,9833.2
2018-03-01,A3348591K,11188.4
2018-04-01,A3348591K,10354.1
2018-05-01,A3348591K,10645.2
2018-06-01,A3348591K,10268.2
2018-07-01,A3348591K,10604.4
2018-08-01,A3348591K,10852.2
2018-09-01,A3348591K,10713.8
2018-10-01,A3348591K,11126.1
2018-11-01,A3348591K,11214.7
2018-12-01,A3348591K,13037.6
2019-01-01,A3348591K,11253.8
2019-02-01,A3348591K,10308.6
2019-03-01,A3348591K,11405.1
2019-04-01,A3348591K,10964.8
2019-05-01,A3348591K,11024.2
2019-06-01,A3348591K,10587.6
2019-07-01,A3348591K,10950.7
2019-08-01,A3348591K,11296.5
2019-09-01,A3348591K,10949.5
2019-10-01,A3348591K,11569.3
2019-11-01,A3348591K,11648.2
2019-12-01,A3348591K,13310.8
2020-01-01,A3348591K,11574.1
2020-02-01,A3348591K,11072.4
2020-03-01,A3348591K,14319.2
2020-04-01,A3348591K,11662.1
2020-05-01,A3348591K,12518.8
2020-06-01,A3348591K,11952.6
2020-07-01,A3348591K,12697.8
2020-08-01,A3348591K,12773.5
2020-09-01,A3348591K,12382.0
2020-10-01,A3348591K,13049.3
2020-11-01,A3348591K,12786.8
2020-12-01,A3348591K,14756.9
2021-01-01,A3348591K,12825.2
2021-02-01,A3348591K,11378.5
2021-03-01,A3348591K,12565.1
2021-04-01,A3348591K,12001.6
2021-05-01,A3348591K,12334.8
2021-06-01,A3348591K,11949.2
2021-07-01,A3348591K,12811.6
2021-08-01,A3348591K,12994.5
2021-09-01,A3348591K,12768.9
2021-10-01,A3348591K,13259.0
2021-11-01,A3348591K,12722.8
2021-12-01,A3348591K,15255.2
2022-01-01,A3348591K,13372.0
2022-02-01,A3348591K,11886.0
2022-03-01,A3348591K,13090.0
2022-04-01,A3348591K,13070.3
2022-05-01,A3348591K,12932.2
2022-06-01,A3348591K,12499.6
2022-07-01,A3348591K,13205.7
2022-08-01,A3348591K,13310.4
2022-09-01,A3348591K,13328.8
2022-10-01,A3348591K,13930.9
2022-11-01,A3348591K,13839.2
2022-12-01,A3348591K,16471.7
2023-01-01,A3348591K,13919.6
2023-02-01,A3348591K,12838.4
2023-03-01,A3348591K,14199.2
2023-04-01,A3348591K,13806.0
2023-05-01,A3348591K,13707.4
2023-06-01,A3348591K,13266.7
2023-07-01,A3348591K,13796.7
2023-08-01,A3348591K,13857.4
2023-09-01,A3348591K,13858.4
2023-10-01,A3348591K,14268.5
2023-11-01,A3348591K,14296.6
2023-12-01,A3348591K,16634.0
2024-01-01,A3348591K,14188.2
2024-02-01,A3348591K,13546.5
2024-03-01,A3348591K,14838.6
2024-04-01,A3348591K,13749.8
2024-05-01,A3348591K,14189.2
2024-06-01,A3348591K,13699.6
2024-07-01,A3348591K,14115.7
2024-08-01,A3348591K,14593.1
2024-09-01,A3348591K,14066.0
2024-10-01,A3348591K,14705.8
2024-11-01,A3348591K,14871.4
2024-12-01,A3348591K,17040.3
2025-01-01,A3348591K,14691.2
2025-02-01,A3348591K,13589.6
2025-03-01,A3348591K,15149.9
2025-04-01,A3348591K,14530.8
2025-05-01,A3348591K,14747.0
2025-06-01,A3348591K,14095.0
1982-04-01,A3348600A,592.3
1982-05-01,A3348600A,629.6
1982-06-01,A3348600A,607.4
1982-07-01,A3348600A,632.4
1982-08-01,A3348600A,622.6
1982-09-01,A3348600A,622.0
1982-10-01,A3348600A,637.8
1982-11-01,A3348600A,717.2
1982-12-01,A3348600A,1077.0
1983-01-01,A3348600A,615.9
1983-02-01,A3348600A,621.7
1983-03-01,A3348600A,719.1
1983-04-01,A3348600A,633.4
1983-05-01,A3348600A,697.9
1983-06-01,A3348600A,661.8
1983-07-01,A3348600A,656.9
1983-08-01,A3348600A,711.0
1983-09-01,A3348600A,690.3
1983-10-01,A3348600A,714.6
1983-11-01,A3348600A,815.5
1983-12-01,A3348600A,1197.8
1984-01-01,A3348600A,684.2
1984-02-01,A3348600A,698.5
1984-03-01,A3348600A,746.0
1984-04-01,A3348600A,634.7
1984-05-01,A3348600A,755.0
1984-06-01,A3348600A,677.2
1984-07-01,A3348600A,708.7
1984-08-01,A3348600A,740.9
1984-09-01,A3348600A,679.0
1984-10-01,A3348600A,769.3
1984-11-01,A3348600A,859.3
1984-12-01,A3348600A,1174.6
1985-01-01,A3348600A,703.0
1985-02-01,A3348600A,669.4
1985-03-01,A3348600A,742.2
1985-04-01,A3348600A,721.6
1985-05-01,A3348600A,855.8
1985-06-01,A3348600A,742.3
1985-07-01,A3348600A,799.9
1985-08-01,A3348600A,815.5
1985-09-01,A3348600A,776.8
1985-10-01,A3348600A,881.3
1985-11-01,A3348600A,973.2
1985-12-01,A3348600A,1351.7
1986-01-01,A3348600A,812.6
1986-02-01,A3348600A,763.6
1986-03-01,A3348600A,768.0
1986-04-01,A3348600A,827.0
1986-05-01,A3348600A,935.1
1986-06-01,A3348600A,833.6
1986-07-01,A3348600A,878.2
1986-08-01,A3348600A,898.1
1986-09-01,A3348600A,862.3
1986-10-01,A3348600A,950.6
1986-11-01,A3348600A,968.2
1986-12-01,A3348600A,1414.0
1987-01-01,A3348600A,861.1
1987-02-01,A3348600A,812.5
1987-03-01,A3348600A,862.3
1987-04-01,A3348600A,846.8
1987-05-01,A3348600A,933.6
1987-06-01,A3348600A,886.2
1987-07-01,A3348600A,958.9
1987-08-01,A3348600A,938.2
1987-09-01,A3348600A,953.0
1987-10-01,A3348600A,1058.8
1987-11-01,A3348600A,1084.6
1987-12-01,A3348600A,1576.1
1988-01-01,A3348600A,938.9
1988-02-01,A3348600A,968.3
1988-03-01,A3348600A,1035.6
1988-04-01,A3348600A,945.3
1988-05-01,A3348600A,1074.9
1988-06-01,A3348600A,1053.6
1988-07-01,A3348600A,1045.1
1988-08-01,A3348600A,1073.4
1988-09-01,A3348600A,1040.7
1988-10-01,A3348600A,1092.9
1988-11-01,A3348600A,1210.9
1988-12-01,A3348600A,1714.8
1989-01-01,A3348600A,1089.2
1989-02-01,A3348600A,1021.5
1989-03-01,A3348600A,1107.0
1989-04-01,A3348600A,1089.0
1989-05-01,A3348600A,1203.6
1989-06-01,A3348600A,1151.9
1989-07-01,A3348600A,1135.8
1989-08-01,A3348600A,1161.5
1989-09-01,A3348600A,1174.0
1989-10-01,A3348600A,1217.4
1989-11-01,A3348600A,1351.2
1989-12-01,A3348600A,1714.2
1990-01-01,A3348600A,1128.5
1990-02-01,A3348600A,1048.0
1990-03-01,A3348600A,1148.2
1990-04-01,A3348600A,1083.7
1990-05-01,A3348600A,1211.6
1990-06-01,A3348600A,1160.4
1990-07-01,A3348600A,1136.2
1990-08-01,A3348600A,1186.0
1990-09-01,A3348600A,1111.3
1990-10-01,A3348600A,1215.3
1990-11-01,A3348600A,1277.0
1990-12-01,A3348600A,1659.5
1991-01-01,A3348600A,1147.3
1991-02-01,A3348600A,1094.5
1991-03-01,A3348600A,1133.5
1991-04-01,A3348600A,1136.3
1991-05-01,A3348600A,1205.3
1991-06-01,A3348600A,1110.0
1991-07-01,A3348600A,1220.1
1991-08-01,A3348600A,1231.6
1991-09-01,A3348600A,1165.6
1991-10-01,A3348600A,1312.5
1991-11-01,A3348600A,1343.1
1991-12-01,A3348600A,1660.7
1992-01-01,A3348600A,1203.5
1992-02-01,A3348600A,1143.3
1992-03-01,A3348600A,1199.5
1992-04-01,A3348600A,1206.7
1992-05-01,A3348600A,1228.4
1992-06-01,A3348600A,1199.3
1992-07-01,A3348600A,1278.9
1992-08-01,A3348600A,1194.8
1992-09-01,A3348600A,1260.6
1992-10-01,A3348600A,1379.7
1992-11-01,A3348600A,1382.2
1992-12-01,A3348600A,1817.1
1993-01-01,A3348600A,1292.7
1993-02-01,A3348600A,1190.4
1993-03-01,A3348600A,1346.6
1993-04-01,A3348600A,1274.5
1993-05-01,A3348600A,1324.2
1993-06-01,A3348600A,1308.6
1993-07-01,A3348600A,1345.9
1993-08-01,A3348600A,1300.5
1993-09-01,A3348600A,1366.1
1993-10-01,A3348600A,1438.0
1993-11-01,A3348600A,1532.2
1993-12-01,A3348600A,2011.8
1994-01-01,A3348600A,1373.4
1994-02-01,A3348600A,1325.1
1994-03-01,A3348600A,1451.4
1994-04-01,A3348600A,1334.8
1994-05-01,A3348600A,1443.6
1994-06-01,A3348600A,1456.0
1994-07-01,A3348600A,1427.8
1994-08-01,A3348600A,1503.1
1994-09-01,A3348600A,1475.2
1994-10-01,A3348600A,1508.7
1994-11-01,A3348600A,1616.5
1994-12-01,A3348600A,2058.9
1995-01-01,A3348600A,1463.9
1995-02-01,A3348600A,1373.3
1995-03-01,A3348600A,1533.7
1995-04-01,A3348600A,1420.6
1995-05-01,A3348600A,1576.3
1995-06-01,A3348600A,1607.5
1995-07-01,A3348600A,1545.7
1995-08-01,A3348600A,1550.8
1995-09-01,A3348600A,1583.0
1995-10-01,A3348600A,1622.6
1995-11-01,A3348600A,1705.5
1995-12-01,A3348600A,2212.4
1996-01-01,A3348600A,1580.7
1996-02-01,A3348600A,1485.5
1996-03-01,A3348600A,1582.6
1996-04-01,A3348600A,1498.9
1996-05-01,A3348600A,1644.5
1996-06-01,A3348600A,1610.9
1996-07-01,A3348600A,1695.0
1996-08-01,A3348600A,1664.9
1996-09-01,A3348600A,1583.8
1996-10-01,A3348600A,1740.4
1996-11-01,A3348600A,1798.7
1996-12-01,A3348600A,2296.1
1997-01-01,A3348600A,1686.0
1997-02-01,A3348600A,1576.9
1997-03-01,A3348600A,1608.8
1997-04-01,A3348600A,1610.8
1997-05-01,A3348600A,1712.9
1997-06-01,A3348600A,1664.3
1997-07-01,A3348600A,1698.0
1997-08-01,A3348600A,1662.9
1997-09-01,A3348600A,1678.9
1997-10-01,A3348600A,1811.1
1997-11-01,A3348600A,1835.5
1997-12-01,A3348600A,2418.4
1998-01-01,A3348600A,1724.9
1998-02-01,A3348600A,1531.3
1998-03-01,A3348600A,1660.0
1998-04-01,A3348600A,1602.0
1998-05-01,A3348600A,1677.0
1998-06-01,A3348600A,1668.8
1998-07-01,A3348600A,1699.6
1998-08-01,A3348600A,1649.9
1998-09-01,A3348600A,1685.0
1998-10-01,A3348600A,1783.6
1998-11-01,A3348600A,1776.0
1998-12-01,A3348600A,2323.2
1999-01-01,A3348600A,1775.4
1999-02-01,A3348600A,1597.2
1999-03-01,A3348600A,1733.6
1999-04-01,A3348600A,1681.0
1999-05-01,A3348600A,1764.5
1999-06-01,A3348600A,1779.0
1999-07-01,A3348600A,1817.4
1999-08-01,A3348600A,1830.7
1999-09-01,A3348600A,1894.3
1999-10-01,A3348600A,2000.7
1999-11-01,A3348600A,2037.0
1999-12-01,A3348600A,2568.3
2000-01-01,A3348600A,1924.7
2000-02-01,A3348600A,1813.6
2000-03-01,A3348600A,1919.9
2000-04-01,A3348600A,1769.8
2000-05-01,A3348600A,1985.7
2000-06-01,A3348600A,2346.3
2000-07-01,A3348600A,1875.7
2000-08-01,A3348600A,2013.1
2000-09-01,A3348600A,2015.7
2000-10-01,A3348600A,2098.2
2000-11-01,A3348600A,2213.3
2000-12-01,A3348600A,2776.0
2001-01-01,A3348600A,2095.8
2001-02-01,A3348600A,1887.4
2001-03-01,A3348600A,2063.2
2001-04-01,A3348600A,1982.7
2001-05-01,A3348600A,2118.3
2001-06-01,A3348600A,2205.1
2001-07-01,A3348600A,2217.5
2001-08-01,A3348600A,2253.1
2001-09-01,A3348600A,2188.7
2001-10-01,A3348600A,2404.9
2001-11-01,A3348600A,2517.4
2001-12-01,A3348600A,3113.9
2002-01-01,A3348600A,2438.8
2002-02-01,A3348600A,2123.9
2002-03-01,A3348600A,2296.4
2002-04-01,A3348600A,2336.0
2002-05-01,A3348600A,2478.6
2002-06-01,A3348600A,2475.0
2002-07-01,A3348600A,2465.3
2002-08-01,A3348600A,2501.2
2002-09-01,A3348600A,2460.6
2002-10-01,A3348600A,2635.3
2002-11-01,A3348600A,2752.9
2002-12-01,A3348600A,3366.1
2003-01-01,A3348600A,2528.5
2003-02-01,A3348600A,2231.8
2003-03-01,A3348600A,2430.7
2003-04-01,A3348600A,2368.9
2003-05-01,A3348600A,2539.9
2003-06-01,A3348600A,2595.6
2003-07-01,A3348600A,2675.1
2003-08-01,A3348600A,2665.2
2003-09-01,A3348600A,2726.7
2003-10-01,A3348600A,2903.8
2003-11-01,A3348600A,2948.3
2003-12-01,A3348600A,3650.5
2004-01-01,A3348600A,2829.9
2004-02-01,A3348600A,2545.4
2004-03-01,A3348600A,2746.3
2004-04-01,A3348600A,2569.2
2004-05-01,A3348600A,2675.2
2004-06-01,A3348600A,2793.8
2004-07-01,A3348600A,2843.3
2004-08-01,A3348600A,2798.1
2004-09-01,A3348600A,2848.0
2004-10-01,A3348600A,3078.3
2004-11-01,A3348600A,3185.1
2004-12-01,A3348600A,3877.3
2005-01-01,A3348600A,2963.1
2005-02-01,A3348600A,2622.9
2005-03-01,A3348600A,2782.9
2005-04-01,A3348600A,2787.4
2005-05-01,A3348600A,2879.3
2005-06-01,A3348600A,2969.3
2005-07-01,A3348600A,2964.4
2005-08-01,A3348600A,2984.4
2005-09-01,A3348600A,2971.0
2005-10-01,A3348600A,3099.2
2005-11-01,A3348600A,3252.9
2005-12-01,A3348600A,4088.1
2006-01-01,A3348600A,3036.0
2006-02-01,A3348600A,2692.5
2006-03-01,A3348600A,2953.4
2006-04-01,A3348600A,2804.1
2006-05-01,A3348600A,3026.2
2006-06-01,A3348600A,3148.2
2006-07-01,A3348600A,3120.4
2006-08-01,A3348600A,3150.1
2006-09-01,A3348600A,3196.1
2006-10-01,A3348600A,3346.8
2006-11-01,A3348600A,3494.0
2006-12-01,A3348600A,4301.3
2007-01-01,A3348600A,3332.3
2007-02-01,A3348600A,2963.4
2007-03-01,A3348600A,3283.3
2007-04-01,A3348600A,3010.1
2007-05-01,A3348600A,3239.8
2007-06-01,A3348600A,3399.0
2007-07-01,A3348600A,3333.5
2007-08-01,A3348600A,3433.6
2007-09-01,A3348600A,3443.2
2007-10-01,A3348600A,3591.4
2007-11-01,A3348600A,3774.4
2007-12-01,A3348600A,4684.7
2008-01-01,A3348600A,3535.1
2008-02-01,A3348600A,3142.9
2008-03-01,A3348600A,3212.5
2008-04-01,A3348600A,3238.4
2008-05-01,A3348600A,3349.2
2008-06-01,A3348600A,3443.7
2008-07-01,A3348600A,3413.8
2008-08-01,A3348600A,3411.0
2008-09-01,A3348600A,3327.8
2008-10-01,A3348600A,3530.5
2008-11-01,A3348600A,3595.6
2008-12-01,A3348600A,4908.6
2009-01-01,A3348600A,3560.7
2009-02-01,A3348600A,2968.2
2009-03-01,A3348600A,3301.6
2009-04-01,A3348600A,3203.9
2009-05-01,A3348600A,3379.7
2009-06-01,A3348600A,3620.6
2009-07-01,A3348600A,3452.3
2009-08-01,A3348600A,3467.7
2009-09-01,A3348600A,3406.1
2009-10-01,A3348600A,3641.4
2009-11-01,A3348600A,3787.3
2009-12-01,A3348600A,4706.0
2010-01-01,A3348600A,3561.0
2010-02-01,A3348600A,3052.5
2010-03-01,A3348600A,3322.8
2010-04-01,A3348600A,3213.8
2010-05-01,A3348600A,3360.1
2010-06-01,A3348600A,3591.7
2010-07-01,A3348600A,3480.7
2010-08-01,A3348600A,3497.8
2010-09-01,A3348600A,3476.1
2010-10-01,A3348600A,3692.1
2010-11-01,A3348600A,3831.0
2010-12-01,A3348600A,4839.5
2011-01-01,A3348600A,3458.3
2011-02-01,A3348600A,3065.6
2011-03-01,A3348600A,3365.1
2011-04-01,A3348600A,3253.1
2011-05-01,A3348600A,3391.7
2011-06-01,A3348600A,3531.3
2011-07-01,A3348600A,3463.3
2011-08-01,A3348600A,3578.6
2011-09-01,A3348600A,3613.9
2011-10-01,A3348600A,3769.0
2011-11-01,A3348600A,3920.7
2011-12-01,A3348600A,4867.7
2012-01-01,A3348600A,3540.6
2012-02-01,A3348600A,3144.9
2012-03-01,A3348600A,3396.4
2012-04-01,A3348600A,3180.4
2012-05-01,A3348600A,3435.8
2012-06-01,A3348600A,3579.5
2012-07-01,A3348600A,3601.1
2012-08-01,A3348600A,3627.1
2012-09-01,A3348600A,3639.0
2012-10-01,A3348600A,3725.3
2012-11-01,A3348600A,3851.4
2012-12-01,A3348600A,4760.2
2013-01-01,A3348600A,3669.1
2013-02-01,A3348600A,3201.1
2013-03-01,A3348600A,3393.1
2013-04-01,A3348600A,3320.2
2013-05-01,A3348600A,3456.3
2013-06-01,A3348600A,3602.2
2013-07-01,A3348600A,3642.3
2013-08-01,A3348600A,3726.1
2013-09-01,A3348600A,3624.9
2013-10-01,A3348600A,3844.8
2013-11-01,A3348600A,3997.8
2013-12-01,A3348600A,4963.8
2014-01-01,A3348600A,3810.6
2014-02-01,A3348600A,3362.4
2014-03-01,A3348600A,3627.0
2014-04-01,A3348600A,3460.9
2014-05-01,A3348600A,3653.0
2014-06-01,A3348600A,3844.1
2014-07-01,A3348600A,3878.1
2014-08-01,A3348600A,3846.1
2014-09-01,A3348600A,4033.2
2014-10-01,A3348600A,4278.7
2014-11-01,A3348600A,4421.3
2014-12-01,A3348600A,5357.5
2015-01-01,A3348600A,4157.9
2015-02-01,A3348600A,3682.4
2015-03-01,A3348600A,3983.5
2015-04-01,A3348600A,3713.9
2015-05-01,A3348600A,3976.9
2015-06-01,A3348600A,4319.2
2015-07-01,A3348600A,4186.1
2015-08-01,A3348600A,4159.8
2015-09-01,A3348600A,4273.9
2015-10-01,A3348600A,4567.9
2015-11-01,A3348600A,4692.8
2015-12-01,A3348600A,5735.9
2016-01-01,A3348600A,4376.7
2016-02-01,A3348600A,3979.6
2016-03-01,A3348600A,4097.4
2016-04-01,A3348600A,4064.9
2016-05-01,A3348600A,4092.5
2016-06-01,A3348600A,4357.3
2016-07-01,A3348600A,4225.1
2016-08-01,A3348600A,4239.4
2016-09-01,A3348600A,4469.0
2016-10-01,A3348600A,4696.8
2016-11-01,A3348600A,4874.4
2016-12-01,A3348600A,5782.3
2017-01-01,A3348600A,4463.5
2017-02-01,A3348600A,3897.6
2017-03-01,A3348600A,4196.9
2017-04-01,A3348600A,3994.9
2017-05-01,A3348600A,4291.0
2017-06-01,A3348600A,4659.4
2017-07-01,A3348600A,4365.1
2017-08-01,A3348600A,4347.3
